idIIP,nazwaGlown,kategoria,rodzaj,x,y
PL.PZGiK.320.NGRP.175871,Rzeki nad Sanem,miejscowość,część wsi,22.25273562826863,49.66903863661519
PL.PZGiK.320.NGRP.175872,Folwark,miejscowość,część wsi,22.21646325683792,49.69299200706713
PL.PZGiK.320.NGRP.175873,Ruda,miejscowość,część wsi,21.984060222961656,49.6448501283295
PL.PZGiK.320.NGRP.175874,Jasionka,miejscowość,część wsi,21.956763880208523,49.7628010952189
PL.PZGiK.320.NGRP.175876,Rosochy,miejscowość,część wsi,22.114063295958395,49.775472322201054
PL.PZGiK.320.NGRP.175877,Warzyce,miejscowość,część wsi,22.072562544387228,49.76312458624769
PL.PZGiK.320.NGRP.175878,Koło Słonecznej,miejscowość,część miasta,21.394716422710548,50.0566607462433
PL.PZGiK.320.NGRP.175879,Piaski,miejscowość,część miasta,21.40565211967921,50.04917701812244
PL.PZGiK.320.NGRP.175880,Poddęby,miejscowość,część miasta,21.41980041694802,50.04956354529549
PL.PZGiK.320.NGRP.175881,Góry Północne,miejscowość,część wsi,21.376316825107686,49.93381923069137
PL.PZGiK.320.NGRP.175882,Słupie,miejscowość,część wsi,21.337765872074232,50.027742768808146
PL.PZGiK.320.NGRP.175883,Kwaśnice,miejscowość,część miasta,21.275571886194854,49.98812878349174
PL.PZGiK.320.NGRP.175884,Rędziny,miejscowość,część miasta,21.294279339468872,49.98812649123574
PL.PZGiK.320.NGRP.175885,Wygoda,miejscowość,część wsi,21.250307336494892,50.00199491404968
PL.PZGiK.320.NGRP.175886,Księże,miejscowość,część wsi,21.20863321278321,49.99086829230236
PL.PZGiK.320.NGRP.175887,Berdychów,miejscowość,część wsi,21.284934780299345,49.94064469441729
PL.PZGiK.320.NGRP.175888,Podbudynie,miejscowość,część wsi,21.268251963658496,49.93965651471354
PL.PZGiK.320.NGRP.175889,Sołtystwo,miejscowość,część wsi,21.275872596058626,49.94104808085964
PL.PZGiK.320.NGRP.175890,Połomia Dolna,miejscowość,część wsi,21.382705508428913,49.97345230652224
PL.PZGiK.320.NGRP.175891,Połomia Górna,miejscowość,część wsi,21.3951636013628,49.97141129626592
PL.PZGiK.320.NGRP.175892,Bródki,miejscowość,część wsi,21.354468669915605,50.07416457242901
PL.PZGiK.320.NGRP.175893,Łapierz,miejscowość,część wsi,21.451076838619553,50.15125711716991
PL.PZGiK.320.NGRP.175894,Międzylesie,miejscowość,część wsi,21.321019831383904,50.12782713674208
PL.PZGiK.320.NGRP.175895,Łazy Szwarcmanowskie,miejscowość,część miasta,22.700540810828567,50.02521842571201
PL.PZGiK.320.NGRP.175897,Lachmanówka,miejscowość,część miasta,22.68965008823075,50.01210790713349
PL.PZGiK.320.NGRP.175898,Błonie,miejscowość,część miasta,22.828637390284896,49.943525678791126
PL.PZGiK.320.NGRP.175899,Spisówka,miejscowość,część miasta,22.815134255219288,49.9552696411705
PL.PZGiK.320.NGRP.175900,Kacza Wola,miejscowość,część miasta,22.821056085633124,49.94792084643201
PL.PZGiK.320.NGRP.175901,Emilówka,miejscowość,część wsi,22.66924157862506,49.95652038155461
PL.PZGiK.320.NGRP.175902,Pod Łowcami,miejscowość,część wsi,22.71498319749877,49.936728800966996
PL.PZGiK.320.NGRP.175903,Tapińska Część,miejscowość,część wsi,22.686086215556923,49.923058157334715
PL.PZGiK.320.NGRP.175904,Za Błotem,miejscowość,część wsi,22.610376505889242,50.08311682683128
PL.PZGiK.320.NGRP.175905,Kacza Wola,miejscowość,część wsi,22.748831911178947,50.01283322719229
PL.PZGiK.320.NGRP.175906,Zamiśnie,miejscowość,część wsi,22.93822797927312,50.00386413300322
PL.PZGiK.320.NGRP.175907,Ożogów,miejscowość,część wsi,22.58866018086603,50.00641527569802
PL.PZGiK.320.NGRP.175908,Za Wsią,miejscowość,część wsi,22.57469630314639,50.016484710416094
PL.PZGiK.320.NGRP.175909,Biedaczów,miejscowość,część wsi,22.633373902294238,50.02668227503754
PL.PZGiK.320.NGRP.175914,Pruchnik-Miasto,miejscowość,część miasta,22.515667308268405,49.90712150322491
PL.PZGiK.320.NGRP.175915,Drugie Błonie,miejscowość,część wsi,22.814833604185136,49.92486582842459
PL.PZGiK.320.NGRP.175916,Pierwsze Błonie,miejscowość,część wsi,22.816425703864674,49.93268538086716
PL.PZGiK.320.NGRP.175917,Górki,miejscowość,część wsi,22.809520283609626,49.91848096737851
PL.PZGiK.320.NGRP.175918,Wójtostwo,miejscowość,część wsi,22.819903231545286,49.93541410474983
PL.PZGiK.320.NGRP.175919,Zarudzie,miejscowość,część wsi,22.635544573433336,49.94638899883553
PL.PZGiK.320.NGRP.175921,Folwark,miejscowość,część wsi,22.70541046839248,50.047728671179776
PL.PZGiK.320.NGRP.175922,Setna,miejscowość,część wsi,22.724668223715167,50.03867985110381
PL.PZGiK.320.NGRP.175923,Kudryki w Lesie,miejscowość,część wsi,22.764302870976504,50.12739094201535
PL.PZGiK.320.NGRP.175924,Sidory,miejscowość,część wsi,22.771264867030425,50.134548625099406
PL.PZGiK.320.NGRP.175925,Zagrobelne,miejscowość,część wsi,22.808893140548538,50.1487743066914
PL.PZGiK.320.NGRP.175926,Stawy,miejscowość,część wsi,22.755423768504098,50.07177699452144
PL.PZGiK.320.NGRP.175927,Surmaczów-Kolonia,miejscowość,kolonia wsi,22.859841409903684,50.11297476177468
PL.PZGiK.320.NGRP.175928,Maje,miejscowość,część wsi,22.840705952983498,50.07683753063511
PL.PZGiK.320.NGRP.175929,Nazarki,miejscowość,część wsi,22.880651848724547,50.088382792968986
PL.PZGiK.320.NGRP.175937,Jedlinki,miejscowość,część wsi,21.390984807783422,49.80984902499422
PL.PZGiK.320.NGRP.175938,Czekaj,miejscowość,część wsi,21.610572771257825,49.75406273294975
PL.PZGiK.320.NGRP.175939,Dział,miejscowość,część wsi,21.45880192402495,49.823979277230876
PL.PZGiK.320.NGRP.175940,Rzym,miejscowość,część wsi,21.492944749112766,49.82560198597667
PL.PZGiK.320.NGRP.175941,Sowina Górna,miejscowość,część wsi,21.48995156707679,49.82946406579939
PL.PZGiK.320.NGRP.175942,Sowina Dolna,miejscowość,część wsi,21.465813849124633,49.8318188416703
PL.PZGiK.320.NGRP.175943,Rzeki Lublickie,miejscowość,część wsi,21.52029602773155,49.81956910379298
PL.PZGiK.320.NGRP.175944,Pod Górą,miejscowość,część wsi,21.488024832889767,49.63277124780701
PL.PZGiK.320.NGRP.175945,Serwoniec,miejscowość,część wsi,21.360935519576536,49.7759995753792
PL.PZGiK.320.NGRP.175946,Serwoniec,miejscowość,część wsi,21.35624375516233,49.78176886060275
PL.PZGiK.320.NGRP.175947,Bania,miejscowość,część wsi,21.320531990854025,49.76284124012939
PL.PZGiK.320.NGRP.175948,Ryczak,miejscowość,część wsi,21.297783095767354,49.77410569130953
PL.PZGiK.320.NGRP.175949,Podlas,miejscowość,część wsi,21.583835762853006,49.66065387330134
PL.PZGiK.320.NGRP.175950,Plac,miejscowość,część wsi,21.68156720782922,50.2955067919846
PL.PZGiK.320.NGRP.175951,Majdan,miejscowość,część wsi,21.819962044639123,50.198801788042644
PL.PZGiK.320.NGRP.175952,Uwrocie,miejscowość,przysiółek wsi,21.641558152099194,50.24306543424355
PL.PZGiK.320.NGRP.175954,Zagrody,miejscowość,część wsi,21.863233386963472,50.288639717316485
PL.PZGiK.320.NGRP.175957,Cergowska,miejscowość,część miasta,21.685818716500428,49.55449326168821
PL.PZGiK.320.NGRP.175958,Radiów,miejscowość,część wsi,21.735305837659187,49.46287951708435
PL.PZGiK.320.NGRP.175959,Wschodnia,miejscowość,część miasta,21.795392225796693,49.57442667862732
PL.PZGiK.320.NGRP.175960,Kolonia Górna,miejscowość,część miasta,21.662240815382575,49.71632099997646
PL.PZGiK.320.NGRP.175961,Rynek,miejscowość,część miasta,21.642613695973125,49.7128385581866
PL.PZGiK.320.NGRP.175962,Grabie,miejscowość,część wsi,21.582901144923774,49.67604577090829
PL.PZGiK.320.NGRP.175963,Krzaki,miejscowość,część wsi,21.61385934560462,49.70634951225329
PL.PZGiK.320.NGRP.175964,Dwór,miejscowość,część wsi,21.65345397510614,49.73915283492509
PL.PZGiK.320.NGRP.175965,Za Torem,miejscowość,część wsi,21.685345249402694,49.71068047273371
PL.PZGiK.320.NGRP.175966,Doły,miejscowość,część wsi,21.81182078613024,49.73322719915872
PL.PZGiK.320.NGRP.175967,Rzeki,miejscowość,część wsi,21.78843878932804,49.734343906306805
PL.PZGiK.320.NGRP.175968,Iwonicz,miejscowość,część wsi,21.8243734806328,49.649780443918075
PL.PZGiK.320.NGRP.175970,Tłoki Pierwsze,miejscowość,część wsi,21.736361553065432,49.67398333387036
PL.PZGiK.320.NGRP.175971,Granica,miejscowość,część wsi,21.73321447965106,49.61328181761057
PL.PZGiK.320.NGRP.175972,Młynek,miejscowość,część miasta,21.88203182568733,49.5790492688314
PL.PZGiK.320.NGRP.175973,Młynek,miejscowość,część wsi,21.729814086883316,49.742296346773344
PL.PZGiK.320.NGRP.175974,Podlesie,miejscowość,część wsi,21.756952652255155,49.75203007514408
PL.PZGiK.320.NGRP.175976,Błonie,miejscowość,część miasta,22.429442048842073,50.25447473106457
PL.PZGiK.320.NGRP.175977,Borki,miejscowość,część miasta,22.42363927982835,50.267176606178154
PL.PZGiK.320.NGRP.175979,Kąty,miejscowość,część miasta,22.3915370751478,50.26533024285549
PL.PZGiK.320.NGRP.175980,Lipy,miejscowość,część miasta,22.44484605257511,50.25070499971448
PL.PZGiK.320.NGRP.175981,Gillershof,miejscowość,część miasta,22.415690402113015,50.24596251366006
PL.PZGiK.320.NGRP.175982,Moczary,miejscowość,przysiółek wsi,22.392502105004947,50.17671705891324
PL.PZGiK.320.NGRP.175984,Osiedle Awaryjne,miejscowość,część miasta,22.335996368509125,50.32882084949597
PL.PZGiK.320.NGRP.175985,Osiedle Stałe,miejscowość,część miasta,22.344807626091526,50.32062755890429
PL.PZGiK.320.NGRP.175986,Krzaki,miejscowość,część wsi,22.363580315238952,50.279122871273785
PL.PZGiK.320.NGRP.175987,Piaski,miejscowość,część miasta,23.123245670314542,50.16856048161137
PL.PZGiK.320.NGRP.175988,Czereśnia,miejscowość,część miasta,23.117380028840394,50.23561162427288
PL.PZGiK.320.NGRP.175989,Folwarki Cieszanowskie,miejscowość,część wsi,23.090847590268954,50.25405794464086
PL.PZGiK.320.NGRP.175990,Folwarki Nowosielskie,miejscowość,część wsi,23.079874700284147,50.25049900983137
PL.PZGiK.320.NGRP.175991,Borek,miejscowość,część wsi,23.15496340373999,50.277670652221026
PL.PZGiK.320.NGRP.175992,Dziewięcierz,miejscowość,osada,23.428264191053934,50.212934166014676
PL.PZGiK.320.NGRP.175993,Kolonia,miejscowość,część wsi,23.379556810095494,50.161797458486966
PL.PZGiK.320.NGRP.175994,Wasie,miejscowość,część wsi,23.149366572098238,50.118921344354106
PL.PZGiK.320.NGRP.175995,Cetynia Hołodowska,miejscowość,przysiółek wsi,23.220466086219602,50.07751999760778
PL.PZGiK.320.NGRP.175996,Gajówka,miejscowość,część wsi,23.18133448237823,50.3768774064665
PL.PZGiK.320.NGRP.175997,Biedronie,miejscowość,część wsi,23.40091969987868,50.340825046803154
PL.PZGiK.320.NGRP.175998,Mielniki,miejscowość,część wsi,23.156141923116742,50.030724534903904
PL.PZGiK.320.NGRP.175999,Mielniki,miejscowość,część wsi,23.10227408418014,49.99439515799482
PL.PZGiK.320.NGRP.176000,Przedmieście Górne,miejscowość,część miasta,22.21720119815514,50.06139969639123
PL.PZGiK.320.NGRP.176001,Poręby,miejscowość,część wsi,22.261634063339653,50.119216102214324
PL.PZGiK.320.NGRP.176002,Wątocze,miejscowość,część wsi,22.286994132255074,50.10265705723329
PL.PZGiK.320.NGRP.176003,Podlesie,miejscowość,część wsi,22.22378109473279,50.12042859306928
PL.PZGiK.320.NGRP.176004,Budy,miejscowość,część wsi,22.135382893777223,50.164730702649955
PL.PZGiK.320.NGRP.176005,Zegartówki,miejscowość,część wsi,22.171310817759558,50.086165202209244
PL.PZGiK.320.NGRP.176006,Folwark,miejscowość,część wsi,22.222433484198014,50.029350545406345
PL.PZGiK.320.NGRP.176007,Lisówka,miejscowość,część wsi,22.219238466530786,49.9739245953411
PL.PZGiK.320.NGRP.176008,Zagrody,miejscowość,część miasta,21.418005201070955,50.28342873765479
PL.PZGiK.320.NGRP.176009,Zawale,miejscowość,część miasta,21.416299088248557,50.28565312215925
PL.PZGiK.320.NGRP.176010,Podwale,miejscowość,przysiółek wsi,21.290416259216872,50.3981855004127
PL.PZGiK.320.NGRP.176011,Certakówka,miejscowość,część wsi,21.28237799780729,50.35958452841686
PL.PZGiK.320.NGRP.176012,Stawy,miejscowość,część wsi,21.3015494414273,50.368158538174846
PL.PZGiK.320.NGRP.176013,Podlesie,miejscowość,część wsi,21.308344691463187,50.30493657545359
PL.PZGiK.320.NGRP.176014,Podmoście,miejscowość,przysiółek wsi,21.320249427345562,50.35107024057277
PL.PZGiK.320.NGRP.176015,Zawierzbie,miejscowość,przysiółek wsi,21.387434784972548,50.425641736974825
PL.PZGiK.320.NGRP.176016,Kolonia,miejscowość,część wsi,21.407322273549752,50.37017272348271
PL.PZGiK.320.NGRP.176017,Wielki Młodochów,miejscowość,część wsi,21.42760177837623,50.40174827974392
PL.PZGiK.320.NGRP.176018,Józefówek,miejscowość,część wsi,21.369515376480557,50.28873069514323
PL.PZGiK.320.NGRP.176019,Podkościele,miejscowość,część wsi,21.44320301988759,50.254450800041454
PL.PZGiK.320.NGRP.176020,Surowy Kąt-Leśniczówka,miejscowość,część wsi,21.514528583843425,50.341915739512295
PL.PZGiK.320.NGRP.176021,Zawale,miejscowość,część wsi,21.393876206960684,50.35105065601799
PL.PZGiK.320.NGRP.176022,Stary Rydzów,miejscowość,część wsi,21.366526897372918,50.2413248455119
PL.PZGiK.320.NGRP.176023,Wygoda,miejscowość,osada wsi,21.41925129358057,50.44120081590024
PL.PZGiK.320.NGRP.176024,Zamek,miejscowość,część miasta,21.480072056642776,50.191445425908924
PL.PZGiK.320.NGRP.176025,Wenecja,miejscowość,część miasta,21.47562483914699,50.19765111991712
PL.PZGiK.320.NGRP.176026,Berdechów,miejscowość,część wsi,21.468136824030147,50.21174617839318
PL.PZGiK.320.NGRP.176027,Pikułówka,miejscowość,część wsi,21.499068662991185,50.184969303020495
PL.PZGiK.320.NGRP.176028,Za Torem,miejscowość,część wsi,21.499880553528293,50.22846683782586
PL.PZGiK.320.NGRP.176029,Podlesie Żarowskie,miejscowość,część wsi,21.191413740083938,50.16073158511049
PL.PZGiK.320.NGRP.176030,Stary Janowiec,miejscowość,część wsi,21.182988423760378,50.151925748377174
PL.PZGiK.320.NGRP.176031,Giełda,miejscowość,część wsi,21.301233492333516,50.23540769647775
PL.PZGiK.320.NGRP.176032,Schabowiec,miejscowość,przysiółek wsi,21.30898549659957,50.19182473542301
PL.PZGiK.320.NGRP.176033,Błonie,miejscowość,część wsi,21.499291139311847,50.382367666993126
PL.PZGiK.320.NGRP.176034,Głazy,miejscowość,część wsi,21.494534500245642,50.39898832506542
PL.PZGiK.320.NGRP.176035,Dwór,miejscowość,część wsi,21.516530736047105,50.37825564625954
PL.PZGiK.320.NGRP.176036,Michałówki,miejscowość,część wsi,21.549657605699288,50.38899241291738
PL.PZGiK.320.NGRP.176037,Malinie Małe,miejscowość,część wsi,21.461869016315298,50.36142894769295
PL.PZGiK.320.NGRP.176038,Malinie Duże,miejscowość,część wsi,21.458659844688857,50.3457600106001
PL.PZGiK.320.NGRP.176039,Malinie-Tuczarnia,miejscowość,część wsi,21.458396674874276,50.352952343992705
PL.PZGiK.320.NGRP.176040,Rudziska,miejscowość,część wsi,21.478067390979856,50.32916928290321
PL.PZGiK.320.NGRP.176041,Małe Pluty,miejscowość,część wsi,21.521524571274696,50.38904482187002
PL.PZGiK.320.NGRP.176042,Apolinary,miejscowość,część wsi,21.252099555326524,50.27515833283301
PL.PZGiK.320.NGRP.176043,Kazale,miejscowość,część wsi,21.224536564325422,50.30905447086908
PL.PZGiK.320.NGRP.176044,Kozienice,miejscowość,część wsi,21.204666197040186,50.27847403812606
PL.PZGiK.320.NGRP.176045,Wał,miejscowość,część wsi,21.20898940568445,50.2844523946481
PL.PZGiK.320.NGRP.176046,Przybysz,miejscowość,osada wsi,21.26782191579526,50.24092602560972
PL.PZGiK.320.NGRP.176049,Borowina,miejscowość,część wsi,22.451564202791737,50.44982739721686
PL.PZGiK.320.NGRP.176050,Stary Sieraków,miejscowość,część wsi,22.421825841524864,50.48657754391435
PL.PZGiK.320.NGRP.176055,Pielki,miejscowość,część wsi,22.060925292989936,50.336940982789486
PL.PZGiK.320.NGRP.176056,Dwór,miejscowość,część wsi,22.01596890302843,50.34983036455211
PL.PZGiK.320.NGRP.176057,Ludwiki,miejscowość,część wsi,22.20606372905113,50.356365894555
PL.PZGiK.320.NGRP.176059,Zaolszyny,miejscowość,część wsi,22.16469264692709,50.36441756186989
PL.PZGiK.320.NGRP.176064,Działy,miejscowość,część wsi,22.350996976135512,50.40689662389242
PL.PZGiK.320.NGRP.176071,Górka,miejscowość,część miasta,22.259943428822314,50.439647337888445
PL.PZGiK.320.NGRP.176073,Górna Lipa,miejscowość,część wsi,22.375775221622106,49.71188017525892
PL.PZGiK.320.NGRP.176074,Dolna Lipa,miejscowość,część wsi,22.378525229404186,49.698105857047196
PL.PZGiK.320.NGRP.176075,Osz,miejscowość,część wsi,22.361546097846386,49.82935008731002
PL.PZGiK.320.NGRP.176076,Świnki,miejscowość,część wsi,22.446651102985232,49.821242393752755
PL.PZGiK.320.NGRP.176077,Śliwnica Górna,miejscowość,część wsi,22.41216611706299,49.85756680675875
PL.PZGiK.320.NGRP.176078,Śliwnica Dolna,miejscowość,część wsi,22.410116112902937,49.84072131447623
PL.PZGiK.320.NGRP.176084,Brzezina,miejscowość,część wsi,22.40754649061388,49.862487147368384
PL.PZGiK.320.NGRP.176085,Dział,miejscowość,część wsi,22.400481809660473,49.760286312570855
PL.PZGiK.320.NGRP.176087,Kolonia Kniażycka,miejscowość,część wsi,22.764615252451737,49.720456246353
PL.PZGiK.320.NGRP.176088,Leśniczówka,miejscowość,część wsi,22.725419662075407,49.71529046078655
PL.PZGiK.320.NGRP.176089,Makowa Rustykalna,miejscowość,część wsi,22.67586623200709,49.649726628333035
PL.PZGiK.320.NGRP.176090,Sokołów Dobromilski,miejscowość,część wsi,22.749296539754177,49.64108328787555
PL.PZGiK.320.NGRP.176091,Browar,miejscowość,część wsi,22.653642737678627,49.77546286469473
PL.PZGiK.320.NGRP.176092,Zamek,miejscowość,część wsi,22.649343144033285,49.776334298117405
PL.PZGiK.320.NGRP.176093,Łapajówka,miejscowość,przysiółek wsi,22.689950137377256,49.775837414441625
PL.PZGiK.320.NGRP.176094,Babia Rzeka,miejscowość,część wsi,22.560923265551946,49.79182405053549
PL.PZGiK.320.NGRP.176095,Dolne Hureczko,miejscowość,część wsi,22.842977401763612,49.79782897053653
PL.PZGiK.320.NGRP.176096,Górne Hureczko,miejscowość,część wsi,22.858360929218563,49.791300780889856
PL.PZGiK.320.NGRP.176097,Na Klinie,miejscowość,część wsi,22.764574000805123,49.88428245559069
PL.PZGiK.320.NGRP.176098,Mordownia,miejscowość,osada,22.711830129259983,49.9083457318083
PL.PZGiK.320.NGRP.176099,Chałupki Bełwińskie,miejscowość,przysiółek wsi,22.654746989252196,49.84603761915158
PL.PZGiK.320.NGRP.176100,Bażantarnia,miejscowość,część wsi,22.744889467561265,49.83868928825565
PL.PZGiK.320.NGRP.176101,Zalesie,miejscowość,część wsi,22.71056595475587,49.8150638952812
PL.PZGiK.320.NGRP.176102,Malhowska Góra,miejscowość,część wsi,22.818819819121057,49.702693800157206
PL.PZGiK.320.NGRP.176103,Pod Łuczycami,miejscowość,część wsi,22.8411086610554,49.73987248150061
PL.PZGiK.320.NGRP.176104,Nowostawy,miejscowość,osada wsi,23.003371466426966,49.89030084603593
PL.PZGiK.320.NGRP.176105,Zagrody,miejscowość,część wsi,22.763191661587804,49.846715280375975
PL.PZGiK.320.NGRP.176106,Kolonia Tapińska,miejscowość,część wsi,22.678190920837498,49.90121124056978
PL.PZGiK.320.NGRP.176107,Folwark,miejscowość,część wsi,22.69590357820048,50.251949394969394
PL.PZGiK.320.NGRP.176108,Kazimierka,miejscowość,część wsi,22.72674705063018,50.254748698976606
PL.PZGiK.320.NGRP.176109,Bliźniaki,miejscowość,część wsi,22.714641299373092,50.25046318029047
PL.PZGiK.320.NGRP.176110,Capłapy,miejscowość,część wsi,22.744777170802234,50.251157891634996
PL.PZGiK.320.NGRP.176111,Nowiny,miejscowość,część wsi,22.782871888395647,50.271286556267725
PL.PZGiK.320.NGRP.176112,Misany,miejscowość,przysiółek wsi,22.750725946890157,50.217572679944354
PL.PZGiK.320.NGRP.176115,Dolny Koniec,miejscowość,część wsi,22.29385551183939,49.89534904793442
PL.PZGiK.320.NGRP.176116,Górny Koniec,miejscowość,część wsi,22.265235465362142,49.888288115385855
PL.PZGiK.320.NGRP.176117,Potoki,miejscowość,część wsi,22.367241859527418,49.92240434592146
PL.PZGiK.320.NGRP.176118,Folwark,miejscowość,część wsi,22.413720215098152,49.95092644644508
PL.PZGiK.320.NGRP.176119,Jaz,miejscowość,osada wsi,22.443399153604183,49.99893589813555
PL.PZGiK.320.NGRP.176120,Zagrody Drugie,miejscowość,część wsi,22.461635188637995,50.086579518653714
PL.PZGiK.320.NGRP.176121,Folwark,miejscowość,część wsi,22.417364216845193,50.05197930686998
PL.PZGiK.320.NGRP.176123,Chałupki,miejscowość,część wsi,22.619122782101257,50.15258651735848
PL.PZGiK.320.NGRP.176124,Ciupiki,miejscowość,część wsi,22.67630318757562,50.16982543496477
PL.PZGiK.320.NGRP.176125,Ciurki,miejscowość,część wsi,22.69869151987874,50.166874577504046
PL.PZGiK.320.NGRP.176126,Króle,miejscowość,część wsi,22.67199963971932,50.169009292301034
PL.PZGiK.320.NGRP.176127,Myszkówka,miejscowość,część wsi,22.67679799302951,50.13526687401779
PL.PZGiK.320.NGRP.176128,Głażyna,miejscowość,część wsi,22.669494742258717,50.15936939615925
PL.PZGiK.320.NGRP.176129,Iwanki,miejscowość,część wsi,22.693324325641377,50.18487040166355
PL.PZGiK.320.NGRP.176131,Sławgóra,miejscowość,część wsi,22.647061859716146,50.18765996863975
PL.PZGiK.320.NGRP.176132,Zagóra,miejscowość,część wsi,22.673304834306315,50.196814508217294
PL.PZGiK.320.NGRP.176136,Ilki,miejscowość,część wsi,22.546929919144155,50.19582654573404
PL.PZGiK.320.NGRP.176137,Ujście,miejscowość,część wsi,22.5560832848182,50.194257100888485
PL.PZGiK.320.NGRP.176138,Podzamcze,miejscowość,część wsi,22.5034010660509,50.018383000879915
PL.PZGiK.320.NGRP.176141,Olszyny,miejscowość,część miasta,21.623959866035424,50.07948573100611
PL.PZGiK.320.NGRP.176142,Witkowice Górne,miejscowość,część miasta,21.636053225190082,50.06240083289997
PL.PZGiK.320.NGRP.176143,Błonia,miejscowość,część miasta,21.630537844148524,50.07091453375312
PL.PZGiK.320.NGRP.176144,Kolonia,miejscowość,część miasta,21.650407164651018,50.071456681830256
PL.PZGiK.320.NGRP.176145,Wierzbowe Miasto,miejscowość,część miasta,21.620453319593715,50.057200168738056
PL.PZGiK.320.NGRP.176146,Budy,miejscowość,przysiółek wsi,21.549987288632494,50.00610337074262
PL.PZGiK.320.NGRP.176147,Buczyna,miejscowość,przysiółek wsi,21.54046008058479,50.04898037656979
PL.PZGiK.320.NGRP.176148,Kąty,miejscowość,część wsi,21.542190500211596,50.076829079508045
PL.PZGiK.320.NGRP.176149,Bukowina,miejscowość,osada,21.770062258285975,50.08102417217814
PL.PZGiK.320.NGRP.176150,Jodłowiec,miejscowość,część wsi,21.58234000385734,49.950357852483656
PL.PZGiK.320.NGRP.176151,Podlesie,miejscowość,część wsi,21.57354397059342,49.959130090777705
PL.PZGiK.320.NGRP.176152,Zapole,miejscowość,część wsi,21.56559440730724,49.982105686025356
PL.PZGiK.320.NGRP.176153,Podwale,miejscowość,część miasta,22.2350653232872,49.81424446668398
PL.PZGiK.320.NGRP.176154,Łanowiec,miejscowość,część wsi,22.16018902371048,49.862007737063585
PL.PZGiK.320.NGRP.176155,Dział,miejscowość,część wsi,22.045926417598814,49.84463608918696
PL.PZGiK.320.NGRP.176156,Nawsie,miejscowość,część wsi,22.066595645036884,49.83510362588656
PL.PZGiK.320.NGRP.176157,Dół,miejscowość,część miasta,21.952748246406216,49.989388296461506
PL.PZGiK.320.NGRP.176158,Góra,miejscowość,część miasta,21.927729041747405,49.97696549784754
PL.PZGiK.320.NGRP.176159,Zagrody,miejscowość,część wsi,21.916526236768792,49.99859842453937
PL.PZGiK.320.NGRP.176160,Budy,miejscowość,część wsi,22.20081648426668,49.94956835114287
PL.PZGiK.320.NGRP.176161,Kłapy,miejscowość,część wsi,22.193342023126803,49.963006758113586
PL.PZGiK.320.NGRP.176162,Dół,miejscowość,część wsi,22.17343175015517,49.96432580531008
PL.PZGiK.320.NGRP.176163,Krzaki,miejscowość,część wsi,22.20076000195166,49.92873376074064
PL.PZGiK.320.NGRP.176164,Potoki,miejscowość,część wsi,22.2436352598237,49.86475973490691
PL.PZGiK.320.NGRP.176165,Budy za Lasem,miejscowość,część wsi,22.205611489712926,50.23423128932998
PL.PZGiK.320.NGRP.176166,Podgórze,miejscowość,część wsi,21.836847499945595,50.06006734368542
PL.PZGiK.320.NGRP.176167,Kopalina,miejscowość,część wsi,21.890529109287,50.12240209725724
PL.PZGiK.320.NGRP.176168,Podlesie,miejscowość,część wsi,22.116308156388207,50.13673125347363
PL.PZGiK.320.NGRP.176169,Poręby,miejscowość,część wsi,22.063677404042306,50.174402354334894
PL.PZGiK.320.NGRP.176170,Kozice,miejscowość,część wsi,22.033027161181284,50.104109852955816
PL.PZGiK.320.NGRP.176172,Na Polu,miejscowość,część wsi,22.102006557869114,50.07344856611845
PL.PZGiK.320.NGRP.176173,Podkościół,miejscowość,część wsi,21.99719304877262,50.0906250920641
PL.PZGiK.320.NGRP.176174,Półanek,miejscowość,część miasta,22.023625877499057,49.959723252432575
PL.PZGiK.320.NGRP.176175,Księży Lasek,miejscowość,część miasta,22.041583155164965,49.952116183061975
PL.PZGiK.320.NGRP.176176,Kanada,miejscowość,część wsi,22.10670983908242,49.965092570667906
PL.PZGiK.320.NGRP.176177,Przylasek,miejscowość,część wsi,22.00787543806805,49.934245681726416
PL.PZGiK.320.NGRP.176178,Hiszpanka,miejscowość,część miasta,21.996950627325663,49.96618530455824
PL.PZGiK.320.NGRP.176179,Pod Królką,miejscowość,część wsi,22.076407537030427,49.939900992024334
PL.PZGiK.320.NGRP.176180,Podklasztor,miejscowość,część wsi,22.085017893737124,49.956614095399395
PL.PZGiK.320.NGRP.176181,Działy,miejscowość,część wsi,22.054150220904702,49.98140428692986
PL.PZGiK.320.NGRP.176183,Czerwonki,miejscowość,część wsi,22.066790814134603,49.93742891318861
PL.PZGiK.320.NGRP.176184,Posada Olchowska,miejscowość,część miasta,22.21395265472846,49.54806259348086
PL.PZGiK.320.NGRP.176185,Glinice,miejscowość,część miasta,22.171461937303455,49.57218800856104
PL.PZGiK.320.NGRP.176187,Śródmieście,miejscowość,część miasta,22.203815373818646,49.563530029220296
PL.PZGiK.320.NGRP.176188,Balowskie,miejscowość,część miasta,22.204349017945145,49.55766230715884
PL.PZGiK.320.NGRP.176189,Okołowiczówka,miejscowość,część miasta,22.18099446139647,49.567379437238095
PL.PZGiK.320.NGRP.176191,Stawiska,miejscowość,część miasta,22.1997173286917,49.55150405607002
PL.PZGiK.320.NGRP.176192,Szklana Góra,miejscowość,część miasta,22.205425733137133,49.55112650416546
